YEAR,MONTH_NAME,BEGIN_DAY,BEGIN_DATE_TIME,TIME_OF_DAY,DAMAGE_PROPERTY,EVENT_TYPE,STATE,TOR_F_SCALE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,EVENT_NARRATIVE
2024,January,9,2024-01-09 07:43:00,07:43:00,3000,Thunderstorm Wind,FLORIDA,,BONIFAY,30.8,-85.67,Power lines were blown down on Hubbard Street.
2024,January,9,2024-01-09 07:43:00,07:43:00,2000,Thunderstorm Wind,FLORIDA,,BONIFAY,30.8,-85.68,A tree was blown down in front of 403 North Tracy along with power lines blocking the road.
2024,January,9,2024-01-09 07:34:00,07:34:00,2000,Thunderstorm Wind,FLORIDA,,GRITNEY,30.8,-85.81,A power line was hanging 6 feet above the road at Highway 179 at Grace Fellowship Church.
2024,January,9,2024-01-09 07:44:00,07:44:00,2000,Thunderstorm Wind,FLORIDA,,BONIFAY,30.79,-85.66,"Wind damage occurred to a barn, gazebo, carport, and a large wooden playground. In addition, a tree blew down."
2024,February,4,2024-02-04 15:05:00,15:05:00,250000,Tornado,GEORGIA,EF2,DASHER,30.7707,-83.2008,"The tornado initially touched down along Old Lake Park Road south of Hickory Grove Road, causing damage to trees and powerline, with minor damage noted to a manufactured home. The tornado continued northward, crossing Hickory Grove Road, and causing minor damage to a home at the intersection of Ezelle Road. An unoccupied double-wide manufactured home was destroyed on Ezelle Road, with damage supportive of an EF-2 rating. As the tornado continued north, it impacted another double-wide manufactured home along Johnson Road, destroying the home with damage also supportive of and EF-2 rating. The damage at these two locations support the maximum rating of the tornado of EF-2 with an approximate maximum wind speed of 120 mph. The tornado continued to travel north, causing sporadic damage to trees, homes and outbuildings, in the EF-0 to EF-1 range. A destroyed farm outbuilding along with roof damage to a single family home was noted along Davis Lane. A metal structure was severely damaged along US Highway 84. The tornado appears to have dissipated in a pecan orchard north of Highway 84. Additional video on social media helped determine a rough estimate on the end point. Special thanks to Lowndes County Emergency Management for assistance with this survey."
2024,January,27,2024-01-27 15:14:00,15:14:00,5000,Thunderstorm Wind,FLORIDA,,MARIANNA,30.77,-85.23,Several power poles were blown down.
2024,January,27,2024-01-27 15:14:00,15:14:00,3000,Lightning,FLORIDA,,MARIANNA,30.77,-85.23,Approximately 200 customers lost power in the Marianna area due to a lightning strike.
2024,January,9,2024-01-09 07:00:00,07:00:00,1000,Thunderstorm Wind,FLORIDA,,OAKWOOD HILLS,30.76,-86.25,A fence was damaged due to strong winds.
2024,January,24,2024-01-24 07:35:00,07:35:00,10000,Flash Flood,LOUISIANA,,DANKS,30.7577,-91.8548,Multiple streets were flooded and impassable across St. Landry Parish but mostly around Opelousas and Washington. A store flooded in Palmetto and multiple homes flooded along the 2000 block of Highway 749. 7 to 8 inches of rain occurred during the event.
2024,February,4,2024-02-04 14:03:00,14:03:00,100000,Tornado,GEORGIA,EF1,EVERETT,30.7422,-83.8357,"An EF1 tornado with peak winds estimated at 100 mph briefly touched down in southeastern Thomas County near the intersection of Scott Rd and Scott Plantation Road immediately adjacent to Seminole Plantation. The tornado crossed Scott Road and moved into Seminole Plantation where there were numerous large pine trees uprooted or snapped near the entrance to the plantation. Within the plantation, one structure was damaged from an uprooted tree landing on a portion of the building. Several other cottages suffered some shingle loss, with one structure losing the bottom portion of the wood frame around the building and another having minor chimney damage. A couple of open air barns had damage, with one having a wall collapse and another being slightly shifted off its foundation. Beyond the structures, numerous large pine trees were uprooted or snapped. When the tornado was near peak intensity several large pine trees were snapped in close proximity with several very large pine trees uprooted. Tree damage was noted beyond reachable distance due to the downed trees blocking the path further into the woods. From surveying on the northwest side of the track along an accessible road, no additional damage was noted, and the tornado is presumed to have lifted before reaching B Green Road and Parramore Fish Pond Road. The National Weather Service in Tallahassee would like to thank the Thomas County Emergency Management Agency for their support in this survey."
2024,January,9,2024-01-09 07:50:00,07:50:00,2000,Thunderstorm Wind,FLORIDA,,CROW,30.74,-85.56,A tree was blown down with power lines at 1497 Earl Gilbert Road.
2024,January,9,2024-01-09 07:51:00,07:51:00,2000,Thunderstorm Wind,FLORIDA,,CROW,30.74,-85.56,Power lines were blown down along Watford Road.
2024,January,9,2024-01-09 07:06:00,07:06:00,50000,Tornado,FLORIDA,EF1,DE FUNIAK SPRINGS ARPT,30.7333,-86.1565,"A brief tornado touched down at the Defuniak Springs airport, damaging two hangars before crossing U.S. 90. The tornado then damaged the roof of a business, as well as numerous trees in the surrounding area. The damage at the airport and the business was consistent with an EF-1 tornado. Thanks to Walton County Emergency Management for assistance with this damage survey."
2024,January,9,2024-01-09 07:05:00,07:05:00,3000,Thunderstorm Wind,FLORIDA,,DE FUNIAK SPRINGS ARPT,30.72,-86.14,A barn was damaged in western De Funiak Springs.
2024,January,9,2024-01-09 05:03:00,05:03:00,75000,Tornado,FLORIDA,EF0,PONCE DE LEON,30.7121,-85.8679,"A tornado touched down along R.M. Ward Road in western Holmes County. The tornado knocked down numerous trees, which caused damage to several structures, including one home and at least one vehicle. The tornado continued northeast before dissipating in a heavily wooded area northeast of Jessie Hall Lane. Damage was consistent with an EF0 tornado with max winds estimated around 80 mph. Thanks to Holmes County Emergency Management for assistance with this survey."
2024,January,9,2024-01-09 06:25:00,06:25:00,5000000,Tornado,FLORIDA,EF2,SIMSVILLE,30.71,-85.2276,"The tornado began in an open field that paralleled highway 73 in central Jackson county. The tornado continued to the northeast before crossing Pandora road where it uprooted a couple large pine trees, one of which fell on an older single wide trailer, which was completely destroyed. Another slightly newer single wide trailer had half of its roof peeled back and blown into the woods behind it to the northeast. The tornado continued to the northeast where it crossed Magnolia road. Several trees were uprooted and snapped along the road. A brand new manufactured home had half of its roof blown off. A trailer park along Mark lane had several large trees snapped or uprooted, and a few roofs were peeled back on some of the single wide homes in the subdivision. The tornado then went on to cross I-10 where an 18 wheeler was knocked over. After crossing I-10, the tornado paralleled Spring Creek road where it snapped and uprooted several large hardwood trees as well as peeled back part of the roof of a shed. The tornado continued to the northeast where it crossed U.S. Highway 90 where a majority of the damage and seven injuries occurred in an RV Park and neighborhood. Several mobile homes where significantly damaged or flipped upside down while being displaced several hundred feet. Several large pine trees where snapped at the base as well. In the subdivision just to the northeast of the RV Park on Rooks Drive, two residential family homes had their roofs completely blown off. A church just across the street from the homes off Merritts Mill road had a cinder block outbuilding collapse. The church building sustained some damage to the gable. The tornado continued to the northeast where several homes off of Janette Drive had partial roof damage as well as sporadic tree damage. The tornado continued to the northeast again through a wooded area before moving through Blue Spring subdivision where extensive damage was observed to the roofs and siding of a majority of the homes. Two homes off of Spring Chase Lane had their roofs blown off along with several large mature hardwoods being snapped at their base. The tornado reached its maximum intensity and width through this stretch just beyond U.S. Highway 90. The maximum width is estimated to be around 600 yards. From the Blue Springs Road subdivision, the tornado continued to the northeast parallel to Blue Springs Road where it snapped and uprooted several trees. The tornado continued along Blue Springs road where it damaged the roofs of several single wide manufactured homes.  The tornado continued to the northeast where it collapsed the roof of another church outbuilding along Polar Springs road while also uprooting and snapping several trees on the church property. The tornado crossed Fort road to the northeast of the church where several trees were snapped and uprooted before continuing through a wooded area. The tornado crossed Wintergreen road where a few trees were uprooted along the road, before it dissipated over the field to the northeast of the road.  The tornado was rated EF2 with max winds estimated at 125 mph."
2024,January,9,2024-01-09 07:35:00,07:35:00,2000,Thunderstorm Wind,FLORIDA,,WHITEHEAD CROSSROADS,30.7,-85.79,A tree was blown down onto power lines at Douglas Ferry and Brock Road.
2024,January,9,2024-01-09 12:30:00,12:30:00,5000,Thunderstorm Wind,GEORGIA,,CLYATTVILLE,30.69,-83.29,The wind blew shingles off a roof and blew all the skirting away from the home. It also picked up carport metal and blew it across a yard.
2024,January,9,2024-01-09 07:37:00,07:37:00,2000,Thunderstorm Wind,FLORIDA,,WHITEHEAD CROSSROADS,30.68,-85.75,A tree was blown down at 3322 Pate Pond Road.
2024,January,9,2024-01-09 04:55:00,04:55:00,2000,Thunderstorm Wind,FLORIDA,,DOUGLAS CROSSROADS,30.68,-85.98,The public estimated wind gusts of 65 mph with damage to a fence and trees.
2024,January,9,2024-01-09 07:51:00,07:51:00,2000,Thunderstorm Wind,FLORIDA,,BRADFORD,30.67,-85.56,A power line was blown down in a field between Jessie Way and Joe Neel Road.
2024,January,9,2024-01-09 07:49:00,07:49:00,3000,Thunderstorm Wind,FLORIDA,,BROCK CROSSROAD,30.66,-85.6,A power line was blown down at 1945 Cane Mill Road.
2024,January,9,2024-01-09 07:35:00,07:35:00,2000,Thunderstorm Wind,FLORIDA,,WHITEHEAD CROSSROADS,30.66,-85.78,A power line was down across the road at Bryant Bay.
2024,January,9,2024-01-09 07:32:00,07:32:00,3000,Thunderstorm Wind,FLORIDA,,HINSONS CROSSROADS,30.65,-85.81,Trees were blown down onto power lines at Parrish Steel Road and Azalea Lane.
2024,January,9,2024-01-09 07:29:00,07:29:00,3000,Thunderstorm Wind,FLORIDA,,HINSONS CROSSROADS,30.63,-85.87,Power lines were blown down at 3465 River Road.
2024,January,9,2024-01-09 07:51:00,07:51:00,2000,Thunderstorm Wind,FLORIDA,,WAUSAU,30.63,-85.57,Power lines were blown down on Olie Road.
2024,January,9,2024-01-09 08:19:00,08:19:00,2000,Thunderstorm Wind,FLORIDA,,RIDGETOP,30.61,-85.34,Trees were blown down onto power lines on Hoosier Circle and Monogahela Ave.
2024,January,9,2024-01-09 04:48:00,04:48:00,50000,Tornado,FLORIDA,EF1,EUCHEEANNA,30.5872,-86.0243,"A tornado, associated with the same cell which produced a tornado in southern Walton County, touched down south of Rock Hill Road. A large concentration of tree damage and damage to a manufactured home were then observed off Rock Hill Rd. consistent with an EF-1 rating with max winds estimated at 95 mph. The tornado continued north and dissipated in a wooded area. Additional tree damage just to the east of the track along Rock Hill road may have been associated with very strong rear flank downdraft winds associated with this cell. Thanks to Walton County Emergency Management for assistance with this damage survey."
2024,January,9,2024-01-09 08:15:00,08:15:00,2000,Thunderstorm Wind,FLORIDA,,COMPASS LAKE,30.58,-85.39,Trees were blown down with power lines on Freeman Road and Highway 231.
2024,January,9,2024-01-09 06:14:00,06:14:00,5000,Tornado,FLORIDA,EF1,COMPASS LAKE,30.567,-85.36,"This tornado touched down in far northeast Bay county, travelled through far northwest Calhoun county, and ended in Jackson county. The Bay county portion of the tornado is rated EF0. The Calhoun and Jackson county portions of the tornado are rated EF1 with max winds estimated at 90 mph. The tornado began in northeastern Bay county where it touched down in a wooded area between US 231 and NW County road 274 snapping several trees. Multiple trees along NW County road 167 were snapped or uprooted. The track continued to the northeast into Jackson county where it crossed through forested land before crossing Freeman Road. The tornado continued through another wooded area before moving parallel with Grand Mesa Avenue where several trees were uprooted or snapped. The tornado then continued through another wooded area before crossing Varsey Lane where it damaged some small outbuilding sheds as well as snapped a few trees. The tornado continued to track parallel to Varsey Lane to the northeast before snapping tree tops along its path before lifting just beyond Celestial Lane in another wooded area. The tornado reached its maximum width of approximately 450 yards as well as its maximum intensity as it crossed NW county road 167 with the most widespread tree damage observed at this point."
2024,January,9,2024-01-09 07:48:00,07:48:00,10000,Thunderstorm Wind,FLORIDA,,SPRING HOLLOW,30.54,-85.6,Multiple power lines were blown down with minor structural damage at 1995 Ambassador Ct.
2024,January,6,2024-01-06 03:55:00,03:55:00,3000,Thunderstorm Wind,FLORIDA,,LLOYD,30.52,-84.0,"Strong winds blew debris into power lines, resulting in a power outage."
2024,February,12,2024-02-12 00:37:00,00:37:00,5000,Thunderstorm Wind,LOUISIANA,,ALBANY,30.5102,-90.5828,Severe thunderstorm winds downed multiple trees and powerlines along North Montpelier Road between Jacob and Sziszak Streets.
2024,January,9,2024-01-09 07:16:00,07:16:00,3000,Thunderstorm Wind,FLORIDA,,BRUCE,30.51,-86.03,A tree blew down and a storage roof was damaged.
2024,January,9,2024-01-09 11:46:00,11:46:00,2000,Thunderstorm Wind,FLORIDA,,AUCILLA,30.51,-83.8,Big Joe Road was closed by the prison due to a tree falling onto a power line.
2024,January,8,2024-01-08 18:25:00,18:25:00,2000,Thunderstorm Wind,LOUISIANA,,GORDON,30.48,-93.38,Two large pine trees were downed.
2024,January,9,2024-01-09 01:19:00,01:19:00,5000,Thunderstorm Wind,LOUISIANA,,ABITA SPGS,30.47,-90.04,Thunderstorm winds uprooting a tree which fell on a structure near Highway 36 in Abita Springs.
2024,January,8,2024-01-08 16:47:00,16:47:00,2000,Thunderstorm Wind,TEXAS,,BUNA,30.47,-93.96,Trees downed by a passing storm north of Buna.
2024,January,9,2024-01-09 12:27:00,12:27:00,2000,Thunderstorm Wind,FLORIDA,,MADISON,30.46,-83.41,A tree was blown down on Highway 53 and Moore with a power line also on the roadway.
2024,January,24,2024-01-24 17:20:00,17:20:00,40000,Flash Flood,LOUISIANA,,CHINCHUBA,30.39,-90.07,Several points of Lonesome road were impassible due to water covered roadways. Multiple vehicles were partially submerged in ditches on Lonesome Road.
2024,January,9,2024-01-09 07:50:00,07:50:00,2000,Thunderstorm Wind,FLORIDA,,VICKSBURG,30.39,-85.69,A tree fell onto a power line near Bozeman.
2024,January,9,2024-01-09 07:00:00,07:00:00,2000,Thunderstorm Wind,FLORIDA,,SANTA ROSA BEACH,30.37,-86.25,A privacy fence was blown over.
2024,January,24,2024-01-24 17:13:00,17:13:00,100000,Flash Flood,LOUISIANA,,MANDEVILLE,30.36,-90.06,Water from heavy rainfall was entering businesses just south of Florida Street in Mandeville.
2024,January,9,2024-01-09 04:29:00,04:29:00,100000,Tornado,FLORIDA,EF1,SANTA ROSA BEACH,30.346,-86.2317,The tornado initially moved onshore with damage to trees and buildings at the intersection of W County Highway 30A and Laura Hamilton Blvd consistent with an EF-1 rating. It would then proceed to continue moving off to the northeast sporadically damaging trees and roofs of houses across the area. The tornado would then cross through a majority wooded area before crossing US Highway 98 before entering the woods once again. A high concentration of damage to homes and trees consistent with an EF-1 rating was found off of Chat Holly Rd. before the tornado crossed Choctawhatchee Bay. Max winds were estimated near 110 mph. The tornado would then parallel US Highway 331 as it crossed the bay before making landfall once again at Bay Grove Rd. where numerous manufactured homes were damaged along with tree damage consistent with an EF-1 rating. EF-1 damage had been observed leading up to US 331 where the tornado appears to have dissipated. Thanks to Walton County Emergency Management for assistance with this damage survey.
2024,January,9,2024-01-09 05:43:00,05:43:00,5000000,Tornado,FLORIDA,EF2,LYNN HAVEN,30.2403,-85.6419,"The same supercell that spawned the Grand Lagoon tornado dropped another in Lynn Haven where some trees were snapped and one home had some minor roof damage. The tornado then traveled northeast across the eastern portion of North Bay before causing damage in the Resota Beach area on the west shore of Deer Point Lake, destroying one double-wide manufactured home and significantly damaging another. The most significant damage in this area was to a single family home on Joanna Lane where large sections of the roof were removed and the garage was destroyed. This was consistent with EF-2 damage. After crossing Deer Point Lake, the tornado tracked through the Bay Head neighborhood where it caused the most extensive damage. One manufactured home on Magnolia Avenue was ripped from its moorings and tossed against the tree line at the back of the property. Fortunately, the two people inside suffered only minor injuries. A single family home at the intersection of Magnolia and Seminole St. had a large portion of its roof removed. Similar damage occurred to a home on Palm Avenue where substantial tree damage  also occurred. Four homes in the vicinity of Cherokee St. and Deerwood Avenue sustained similar damage. A brick home on Sunshine Drive not only had about half of its roof removed, but also saw collapse of walls on one corner of the house. All of these homes mentioned thus far in Bay Head suffered EF-2 damage, but this last one was the most severely damaged with winds estimated at 130 mph. As the tornado continued northeast, additional roof damage to homes occurred on Indian Bluff Drive, Indian Bluff Road, Piza Circle, and Miller Circle. On CR 2301 near Vickery Lane, one mobile home was shifted off its support blocks with a third of the structure destroyed. Damage northeast of this point became more sporadic and mainly to trees. The tornado appeared to lift as it crossed Mocassin Creek."
2024,January,27,2024-01-27 17:05:00,17:05:00,2000,Thunderstorm Wind,FLORIDA,,WAKULLA,30.24,-84.26,Debris was blown into a power line and resulted in a power outage along Sam Smith Circle.
2024,January,6,2024-01-06 03:33:00,03:33:00,3000,Thunderstorm Wind,FLORIDA,,SHADEVILLE,30.2,-84.27,"Strong winds blew debris into power lines, resulting in a power outage."
2024,January,9,2024-01-09 16:20:00,16:20:00,4000,Thunderstorm Wind,FLORIDA,,PALM VLY,30.1595,-81.3858,A large tree fell causing significant damage to a car and a garage door to a house in Odom's Mill. Photo of damage was relayed via broadcast media.
2024,January,9,2024-01-09 08:03:00,08:03:00,75000,Tornado,FLORIDA,EF2,PARKER,30.1417,-85.5907,"A tornado touched down in Callaway near the intersection of South Tyndall Parkway and North Lakewood Drive. The roofs of two homes were heavily damaged in this location, consistent with an EF-2 tornado with max winds estimated at 115 mph. Damage was sporadic along the track as the tornado continued northeast until the roof of another home was removed along Chipewa Street. A manufactured home was also damaged along Chipewa Street. The tornado appears to have dissipated near Cherry Street, where debris from the damaged roof was scattered. Thanks to area media and Emergency Management for assistance with this survey."
2024,January,9,2024-01-09 05:31:00,05:31:00,15350000,Tornado,FLORIDA,EF3,BILTMORE BEACH,30.1384,-85.7526,"A tornado moved onshore Panama City Beach in the Lower Grand Lagoon area along Spyglass Drive. Significant damage occurred to several homes, including the complete destruction of one beachfront home. The damage at this location was determined to|support an EF-3 rating with max winds estimated at 140 mph. Significant damage to homes and businesses continued as the tornado moved northeast across and along Thomas Drive where two apartment building were heavily damaged. EF-3 damage was again noted at a large boat storage facility which suffered significant structural failure. The tornado continued northeastward across Grand Lagoon and through the Bay Point Golf Club, causing additional damage to homes, before crossing Saint Andrew Bay. The damage in Panama City, after crossing the bay was more sporadic and less intense, supportive of EF-1 intensity. The tornado appears to have dissipated shortly after crossing West 23rd Street. Thanks to Bay County Emergency Management for assistance with the damage survey."
2024,January,9,2024-01-09 05:31:00,05:31:00,1000,Tornado,FLORIDA,EF0,BILTMORE BEACH,30.1322,-85.7452,A satellite vortex tornado of parent EF3 tornado just to the west made landfall at the western edge of St. Andrews State Park. Only very minor damage to a few tree limbs and an antenna were reported by park management. The tornado was confirmed via videos|on social media. Damage was consistent with an EF0 tornado with max winds estimated at 70 mph.
2024,January,25,2024-01-25 06:50:00,06:50:00,7000,Thunderstorm Wind,LOUISIANA,,LEROY,30.11,-92.21,An old barn and a few trees were destroyed in an early morning thunderstorm. The barn had the roof and side panels removed while a nearby mobile home had minor siding damage.
2024,January,6,2024-01-06 05:25:00,05:25:00,3000,Thunderstorm Wind,FLORIDA,,PERRY,30.11,-83.58,At least two trees and a power line were blown down in the Perry area.
2024,January,6,2024-01-06 03:27:00,03:27:00,2000,Thunderstorm Wind,FLORIDA,,SOPCHOPPY,30.07,-84.5,Fallen trees or limbs resulted in a power outage in the Sopchoppy area.
2024,January,8,2024-01-08 17:40:00,17:40:00,20000,Flash Flood,LOUISIANA,,LA PLACE,30.06,-90.46,Flash flooding was reported along Windsor Boulevard in the River Forest Subdivision. Water covered many streets and some garages got water in them.
2024,January,6,2024-01-06 06:00:00,06:00:00,2000,Thunderstorm Wind,FLORIDA,,MIDWAY,30.0,-83.03,Fallen trees or limbs resulted in a power outage along SE Komondor Road.
2024,January,8,2024-01-08 11:57:00,11:57:00,3000,Thunderstorm Wind,LOUISIANA,,HACKBERRY,29.98,-93.34,A thunderstorm wind gust ripped a large RV awning from the ground and carried it into power lines. A couple power poles were also downed and a nearby home had minor roof damage.
2024,January,6,2024-01-06 03:25:00,03:25:00,3000,Thunderstorm Wind,FLORIDA,,LANARK VILLAGE,29.88,-84.59,"Strong winds below debris into power lines, resulting in a power outage to 211 customers in Lanark Village."
2024,January,8,2024-01-08 15:42:00,15:42:00,150000,Tornado,LOUISIANA,EF0,HIMALAYA,29.85,-90.99,"An EF0 tornado with maximum winds of 80 MPH touched down at the intersection of Highway 1011 and Supreme Cross Road in Supreme, LA. The tornado tracked almost due north-northeast along Highway 1011 before curving slightly northwest at the end. This was confirmed via radar. The west side of the road sustained the heaviest damage, all to manufactured homes. Only one actual mobile home was flipped and thrown into the fire station. This was noted to be of very degraded construction with only one strap seen. None of the homes surveyed had a sustained load path with strapping. A few were pushed slightly off their foundations with roof damage and undercarriage damage. To the east of Highway1011, these were well-built homes with only tree damage and minor roof/gutter damage. We do believe the tornado was wide enough to cause damage on both sides but the construction was better on theeast side, hence the lower damage. Around the intersections of Highway 1, Highway 1011, and Highway 308, there were trees down, a few pieces of roof pulled off and damage to a thrift store. The|concrete blocks at the top were pushed off with significant roof damage. Throughout the track, debris was noted well away from where it came from, with the thrift store's roof both to the eastand to the west. Debris indentations in the ground were widely seen and debris splatter was noted on all sides of the buildings. Also to note, off to the east on Highway 1014, power poles were leaning in one direction with very minor siding damage to a few manufactured homes. This is well away from the track and the damage is either straight-line winds or inflow from the tornado."
2024,February,2,2024-02-02 20:06:00,20:06:00,500,Thunderstorm Wind,TEXAS,,BOERNE,29.7934,-98.7364,A thunderstorm produced wind gusts estimated at 60 mph that knocked down a large tree limb on N. Main St. in Boerne.
2024,January,24,2024-01-24 15:42:00,15:42:00,20000,Flash Flood,LOUISIANA,,THIBODAUX,29.79,-90.82,Social media reports showed a stalled car on Canal Boulevard in Thibodaux. The road was closed due to high water.
2024,February,2,2024-02-02 19:46:00,19:46:00,2000,Thunderstorm Wind,TEXAS,,BANDERA,29.72,-99.07,A thunderstorm produced wind gusts estimated at 70 mph that knocked down a tree which blocked a street in Bandera.
2024,February,2,2024-02-02 23:40:00,23:40:00,10000,Thunderstorm Wind,TEXAS,,NEW ULM,29.7044,-96.5428,Thunderstorm winds downed trees and power lines in and around the Columbus area.
2024,January,8,2024-01-08 14:05:00,14:05:00,5000,Hail,TEXAS,,GONZALES MUNI ARPT,29.57,-97.47,A thunderstorm produced hail up to the size of tennis balls that dented a car in Gonzales. The average hail stones were golf ball size.
2024,January,8,2024-01-08 14:30:00,14:30:00,5000,Thunderstorm Wind,TEXAS,,GONZALES MUNI ARPT,29.52,-97.46,A thunderstorm produced wind gusts estimated at 70 mph that downed a power line on St. Joseph St. in Gonzales.
2024,January,8,2024-01-08 14:05:00,14:05:00,5000,Thunderstorm Wind,TEXAS,,GONZALES,29.5014,-97.4528,A thunderstorm produced wind gusts estimated at 70 mph that knocked down a traffic light at the intersection of St. Joseph St. and St. Lawrence St. in Gonzales.
2024,January,24,2024-01-24 03:30:00,03:30:00,25000,Lightning,TEXAS,,DICKINSON,29.47,-95.08,There was a home fire in the St. Edmunds neighborhood off of FM 646.
2024,February,2,2024-02-02 23:09:00,23:09:00,10000,Thunderstorm Wind,TEXAS,,FASHING,29.4575,-96.942,A thunderstorm produced wind gusts estimated at 70 mph that damaged some signs and buildings and uprooted several trees at the City Park and Golf Course in Hallettsville.
2024,January,8,2024-01-08 15:06:00,15:06:00,5000,Thunderstorm Wind,TEXAS,,YOAKUM,29.3049,-97.1542,A thunderstorm produced wind gusts estimated at 70 mph that blew a tree onto a power line on Alt US Hwy 77 near the railroad crossing in Yoakum.
2024,January,9,2024-01-09 16:48:00,16:48:00,500,Thunderstorm Wind,FLORIDA,,LADY LAKE,28.887,-81.927,Emergency management reported the metal roof of a carport was torn off a carport from a home on Lake Ella Rd.
2024,January,9,2024-01-09 16:47:00,16:47:00,500,Thunderstorm Wind,FLORIDA,,FRUITLAND PARK,28.88,-81.93,Lake County Emergency Management reported a couple of fallen trees and minor structural damage in Fruitland Park. Large tree branches blocked a portion of Linmar Ave and Spring Lake Rd. Time estimated via radar.
2024,February,2,2024-02-02 19:32:00,19:32:00,5000,Thunderstorm Wind,TEXAS,,ASHERTON,28.45,-99.75,A thunderstorm produced wind gusts estimated at 70 mph that blew down some large trees and damaged fences and outdoor structures in Asherton.
2024,January,9,2024-01-09 16:00:00,16:00:00,250000,Tornado,FLORIDA,EF1,COSME,28.1061,-82.6458,"A EF-1 tornado with maximum estimated winds of 90 mph tracked across The Eagles Golf Club northwest of Westchase, from just west of Birkdale Drive, across Nine Eagles Drive, Byrnwyck Lane and Benty Way, before lifting just west of Eagle Oak Drive. The most notable structural damage observed was the detachment/collapse of several pool cages backing up to the golf course. Additional roof and tree damage was noted, however, this appeared to be associated with inflow and/or an eventual microburst with a uniform direction to the damage. Along the path, there were a couple pockets of EF-1 damage. However, most of the surveyed damage was EF-0."
2024,January,9,2024-01-09 17:23:00,17:23:00,10000,Tornado,FLORIDA,EF0,SAINT PETERSBURG PORTS SITE,27.7528,-82.6401,"A very brief EF-0 tornado with maximum estimated winds of around 80 mph produced minor roof damage to a structure in Saint Petersburg just north of 18th Avenue between 5th and 6th Street. Just west of the building were parked cars, trees, and a telephone pole with no damage. However, roof covering material was found deposited in this area. No other visible damage could be found in the vicinity."
2024,January,9,2024-01-09 17:09:00,17:09:00,25000,Thunderstorm Wind,FLORIDA,,BELSPUR,27.3446,-82.4382,"Several communities just north of Fruitville Road in the Sarasota area experienced a significant straight-line wind event with maximum estimated winds around 75 mph. The swath of damage, with a maximum width of around 370 yards, began near the intersection of Richardson Road and Fox Creek Drive and extended northeast for just under 1.5 miles before ending just northeast of the intersection of Racimo Drive and Duke Drive. The primary damage was to trees, but several structures towards the end of the path received mostly minor damage, mainly to siding."
2024,January,15,2024-01-15 16:00:00,16:00:00,500000,Flood,FLORIDA,,CAPE CORAL,26.5849,-81.9749,"Broadcast media relayed initial reports of multiple streets and roadways flooded in the Cape Coral area just northeast of the intersection of Pelican Boulevard and Mohawk Parkway; near 2nd and 3rd Avenue, and 38th and 39th Street. Shortly thereafter, county officials confirmed around 50 stalled vehicles due to ongoing street and road flooding in central and southern Cape Coral, although unofficial estimates topped 100 vehicles. Additional flooding of streets and roadways as well as neighborhoods occurred across other parts and Cape Coral and Fort Myers, however, no injuries or additional damage were reported."
2024,February,18,2024-02-18 15:55:00,15:55:00,40000,Tornado,FLORIDA,EFU,OAKLAND PARK,26.17,-80.14,"The broadcast media and public described, via social media posts and pictures, a tornado occurred within a residential neighborhood in the city of Oakland Park. There were pictures of flipped cars and damaged trees. Time, path length, and path width are estimated based on radar and satellite imagery. Due to an inability to survey the area, maximum wind speeds and EF rating are unknown. Damage amount is estimated."
2024,January,6,2024-01-06 17:47:00,17:47:00,150000,Tornado,FLORIDA,EF0,PORT EVERGLADES,26.1076,-80.1297,"A tornado affected the downtown Fort Lauderdale area on the evening of January 6th. First visible signs of damage were along SE 12TH ST where large branches were down in front of a home. The tornado then traveled 1.5 miles northeast through portions of Rio Vista Isles, across the New River, and then across several streets just south of Sunset Lake before lifting in the vicinity of East Las Olas Blvd per video evidence. Most of the damage observed along the path was minor tree, roof, and power line damage. Therefore, the tornado is rated as an EF-0 with estimated maximum winds near 80 mph, however, most of the damage was likely in the 60-70 mph range. Damage amounts are estimated."
2024,February,18,2024-02-18 15:33:00,15:33:00,15000,Tornado,FLORIDA,EF0,DAVIE,26.07,-80.26,"A tornado was observed in portions of Cooper City, Davie, and Plantation as showers passed in the mid-afternoon. Damage was mainly to vegetation, including hardwood trees, which impacted some structures. There were public reports of tree damage and metal siding debris at the Bamford Sports Complex in Davie. The tornado was rated as an EF-0 with estimated an maximum winds near 80 mph. The tornado had a non-continuous damage path length of 3.4 miles with a maximum 350 yards. Damage amount is estimated."
2024,February,18,2024-02-18 15:20:00,15:20:00,10000,Tornado,FLORIDA,EF0,MIRAMAR,25.98,-80.34,A tornado was observed in the cities of Miramar and Pembroke Pines as showers passed in the mid-afternoon. Most damage observed along the path was minor and mainly to vegetation and fencing. The tornado was rated as an EF-0 with an estimated maximum winds near 75 mph. The tornado had a non-continuous damage path length of 3.6 miles with a maximum width of 100 yards. Damage amount is estimated.
2024,February,4,2024-02-04 10:47:00,10:47:00,20000,Thunderstorm Wind,FLORIDA,,MIAMI NEW TAMIAMI AR,25.667,-80.481,"A NWS Storm Survey found a swath of straight-line wind damage that began with an overturned semi-tractor trailer near Krome Avenue and SW 104th Street and cut through several areas of The Hammocks, Kendall Lakes, Westchester, and West Miami. There was vegetation damage, which included medium to large downed branches and snapped trees. Wind damage indicated gusts reached an estimated 60 to 70 mph. Time was estimated from radar imagery."
